values,condition,replicate
7.678765131,D,6
5.768673427,D,6
6.986250933,D,6
7.818141706,D,6
9.808378259,D,6
7.917934958,D,6
7.142697062,D,6
6.851385231,D,6
5.017373797,D,6
8.882908135,D,6
6.152195585,D,6
5.821299129,D,6
6.530698956,D,6
9.23303307,D,6
7.13582668,D,6
5.861950172,D,6
8.23323036,D,6
7.568944108,D,6
10.98521347,D,6
9.867857655,D,6
9.759695235,D,6
9.525646201,D,6
8.809999815,D,6
9.279550245,D,6
7.460323455,D,6
10.28230969,D,6
7.049820051,D,6
7.08520638,D,6
9.128096514,D,6
7.705678198,D,6
8.493293902,D,6
9.616677854,D,6
7.575768066,D,6
6.448820061,D,6
8.064374905,D,6
6.862845333,D,6
10.02248653,D,6
10.6627495,D,6
6.509009542,D,6
7.147768871,D,6
6.831130246,D,6
9.925556863,D,6
8.362562907,D,6
6.611611999,D,6
6.572720575,D,6
8.357867293,D,6
7.723260362,D,6
6.566952983,D,6
10.8839184,D,6
9.39202953,D,6
11.96162753,D,6
9.328222368,D,6
7.305912185,D,6
6.545608541,D,6
8.172133506,D,6
9.780155685,D,6
9.54452661,D,6
8.964094326,D,6
5.838026342,D,6
8.831209788,D,6
7.874440274,D,6
8.956378318,D,6
7.59507176,D,6
9.207343985,D,6
8.6811226,D,6
9.594894939,D,6
8.526516784,D,6
10.25807858,D,6
9.60390034,D,6
8.853750709,D,6
8.751668018,D,6
5.326068557,D,6
10.04532045,D,6
10.52595969,D,6
10.65630312,D,6
12.92605081,D,6
8.719492654,D,6
7.295531849,D,6
11.00942571,D,6
8.266238304,D,6
10.08624982,D,6
7.143288812,D,6
8.913515832,D,6
9.226622883,D,6
8.037386633,D,6
7.123053721,D,6
6.338035966,D,6
10.52222852,D,6
10.22719439,D,6
7.281141616,D,6
7.783586351,D,6
7.539281198,D,6
7.463037009,D,6
8.825054984,D,6
7.953949925,D,6
7.5888735,D,6
10.68280023,D,6
8.190286539,D,6
6.52438848,D,6
9.541595211,D,6
7.067747409,D,6
6.282855607,D,6
8.12581192,D,6
10.54702608,D,6
6.560436846,D,6
9.633928654,D,6
8.464893328,D,6
8.745324529,D,6
9.715592108,D,6
7.495523112,D,6
12.55904566,D,6
6.011194531,D,6
4.745555618,D,6
9.752683463,D,6
6.374033676,D,6
7.729280356,D,6
7.440947952,D,6
6.460600705,D,6
8.036948143,D,6
7.794790696,D,6
5.789124788,D,6
8.603165611,D,6
9.236454873,D,6
8.090530231,D,6
6.704779846,D,6
7.968145906,D,6
7.706885628,D,6
9.630050947,D,6
10.08446143,D,6
9.596468089,D,6
6.96245311,D,6
9.146584623,D,6
10.10811377,D,6
8.634593039,D,6
7.346072302,D,6
9.827723554,D,6
8.6865399,D,6
8.536558871,D,6
11.32860964,D,6
10.26289221,D,6
8.66805105,D,6
7.861564488,D,6
9.802957185,D,6
10.49591327,D,6
8.329375433,D,6
11.58478235,D,6
8.647487163,D,6
9.526993115,D,6
7.8223983,D,6
12.29177793,D,6
8.257619751,D,6
8.475217406,D,6
9.865146679,D,6
8.155799599,D,6
10.28802817,D,6
9.458294653,D,6
10.06254824,D,6
8.149872611,D,6
7.698750675,D,6
10.55670643,D,6
7.809218374,D,6
5.707672226,D,6
6.214481879,D,6
8.834182504,D,6
11.64883095,D,6
10.53078633,D,6
8.200767874,D,6
6.516669027,D,6
9.129871808,D,6
8.463036242,D,6
10.26482925,D,6
6.686067619,D,6
7.576596067,D,6
7.848979771,D,6
8.115511215,D,6
5.10219416,D,6
5.637085622,D,6
11.12913774,D,6
9.689403735,D,6
8.459944151,D,6
9.889677077,D,6
5.932180824,D,6
10.43654816,D,6
8.012213635,D,6
9.151770378,D,6
10.07942999,D,6
10.37667042,D,6
7.271874884,D,6
9.511544001,D,6
9.621703363,D,6
9.749446769,D,6
9.326279247,D,6
6.752359376,D,6
8.100740768,D,6
9.334661161,D,6
8.425252579,D,6
7.381656191,D,6
10.85030857,D,6
7.796531165,D,6
7.802615341,D,6
6.887315167,D,6
7.118400844,D,6
8.010746683,D,6
11.02746129,D,6
6.707562213,D,6
7.93127763,D,6
5.77052354,D,6
7.680716663,D,6
10.09793959,D,6
7.963405251,D,6
9.027094719,D,6
8.412930629,D,6
7.39136054,D,6
8.241598481,D,6
8.596397263,D,6
5.679417394,D,6
9.340584329,D,6
8.051065585,D,6
8.216330315,D,6
6.952345581,D,6
8.863170916,D,6
8.141645023,D,6
6.730392103,D,6
7.205950176,D,6
6.741849056,D,6
9.749289029,D,6
6.97010923,D,6
8.449019256,D,6
8.544595159,D,6
8.314303244,D,6
7.268144529,D,6
9.364987718,D,6
7.355325621,D,6
11.84244133,D,6
7.474297785,D,6
8.310239516,D,6
10.38917676,D,6
9.004294057,D,6
6.887000241,D,6
6.3991997,D,6
8.805722264,D,6
9.02619119,D,6
9.240246525,D,6
10.41788939,D,6
8.248493089,D,6
5.900639881,D,6
7.19591397,D,6
6.770009362,D,6
7.923815439,D,6
8.193907351,D,6
7.908304212,D,6
7.115709275,D,6
10.54176458,D,6
8.567088537,D,6
7.556522448,D,6
6.303119614,D,6
8.951067117,D,6
9.997930995,D,6
9.884270993,D,6
10.25485663,D,6
7.388103321,D,6
8.085730735,D,6
9.781629317,D,6
7.593552757,D,6
13.03205491,D,6
10.57274342,D,6
7.873881071,D,6
9.331594325,D,6
9.140069905,D,6
5.311202324,D,6
8.891514118,D,6
7.596286347,D,6
9.363404767,D,6
8.213578611,D,6
7.211131273,D,6
10.28013068,D,6
9.440432702,D,6
7.087253299,D,6
10.62214738,D,6
7.975553887,D,6
7.949642201,D,6
8.213432083,D,6
8.497848998,D,6
9.744654772,D,6
7.25043016,D,6
8.988376867,D,6
8.499462216,D,6
9.255803472,D,6
8.920857721,D,6
5.271266342,D,6
7.270749964,D,6
10.94797272,D,6
8.779180618,D,6
8.381563944,D,6
10.51611357,D,6
5.24443693,D,6
8.346716416,D,6
9.05100185,D,6
9.637147029,D,6
10.24574237,D,6
9.034113449,D,6
5.351166658,D,6
6.32858907,D,6
7.468394408,D,6
7.81088599,D,6
7.722140426,D,6
10.28108403,D,6
5.074484188,D,6
11.29681955,D,6
7.940452452,D,6
8.674114954,D,6
9.482582151,D,6
6.388240749,D,6
6.158260757,D,6
8.116770677,D,6
9.602755177,D,6
10.67111993,D,6
5.779732574,D,6
9.563089114,D,6
7.540732506,D,6
8.920118928,D,6
9.754102852,D,6
8.409998028,D,6
8.898625054,D,6
6.577815998,D,6
6.124180944,D,6
7.349059549,D,6
10.59266597,D,6
8.552051866,D,6
8.538637287,D,6
9.996539097,D,6
6.797684018,D,6
10.3648318,D,6
8.020636709,D,6
10.4098545,D,6
4.604407874,D,6
9.926190039,D,6
7.795145267,D,6
7.498413907,D,6
9.987141906,D,6
5.983311139,D,6
6.452751182,D,6
7.08377742,D,6
5.066016223,D,6
6.392543635,D,6
8.586914855,D,6
10.54080453,D,6
7.343305858,D,6
10.38707307,D,6
8.513413609,D,6
11.65025971,D,6
11.08076944,D,6
7.383021341,D,6
10.14793036,D,6
8.056469482,D,6
6.178787772,D,6
7.906934063,D,6
10.78021265,D,6
6.057458439,D,6
7.771159622,D,6
9.306772685,D,6
9.732714581,D,6
8.958220281,D,6
9.219291149,D,6
6.834232675,D,6
10.59975667,D,6
11.79398901,D,6
4.472692329,D,6
9.390925079,D,6
8.24607549,D,6
5.692466598,D,6
9.280264516,D,6
11.28236873,D,6
9.183053203,D,6
6.699670546,D,6
8.720554667,D,6
9.176480125,D,6
7.687311459,D,6
7.234297955,D,6
11.24283422,D,6
9.646271767,D,6
9.89155537,D,6
6.358861287,D,6
9.949576981,D,6
9.512444006,D,6
10.08231919,D,6
8.814021965,D,6
5.301132543,D,6
10.96109732,D,6
6.976498773,D,6
10.56358782,D,6
8.402272237,D,6
7.338760175,D,6
7.873918559,D,6
9.42151373,D,6
10.1145091,D,6
7.965015367,D,6
7.190672729,D,6
7.265886449,D,6
6.889297482,D,6
7.97527734,D,6
11.78991091,D,6
8.323341833,D,6
7.388074937,D,6
11.26285768,D,6
10.29108928,D,6
6.471747857,D,6
9.784244294,D,6
9.799312411,D,6
9.607731747,D,6
8.580938,D,6
10.69516254,D,6
8.03199903,D,6
11.13026335,D,6
9.249703161,D,6
8.478558965,D,6
7.601221013,D,6
10.60691339,D,6
8.886065909,D,6
10.79495691,D,6
6.903835275,D,6
7.291089908,D,6
8.3819293,D,6
9.048470266,D,6
7.843409235,D,6
10.38436608,D,6
7.872191244,D,6
5.050909073,D,6
8.050231831,D,6
8.145084364,D,6
11.43054512,D,6
8.09447724,D,6
6.328774896,D,6
7.30162531,D,6
10.67837964,D,6
10.35006197,D,6
8.414907446,D,6
9.8365101,D,6
10.46525188,D,6
8.39174974,D,6
6.692179326,D,6
10.84930759,D,6
9.565080316,D,6
8.073693424,D,6
9.5405011,D,6
10.2898991,D,6
9.044399764,D,6
7.229179531,D,6
6.365132252,D,6
7.722333105,D,6
6.20324995,D,6
6.552790909,D,6
10.882015,D,6
10.80808344,D,6
8.699674992,D,6
7.524130401,D,6
6.659796505,D,6
11.21732872,D,6
8.980388288,D,6
7.15907983,D,6
7.029775152,D,6
12.4483057,D,6
7.101304315,D,6
5.582431127,D,6
10.57876357,D,6
10.52360387,D,6
6.811923742,D,6
7.506021546,D,6
9.036759619,D,6
7.532763149,D,6
9.072190417,D,6
9.869015172,D,6
8.699817839,D,6
9.585482555,D,6
7.235520286,D,6
7.118641466,D,6
7.673716531,D,6
6.299578937,D,6
4.748410593,D,6
9.516025362,D,6
8.235769203,D,6
7.497570465,D,6
8.061171896,D,6
7.108453192,D,6
7.844546828,D,6
10.73407655,D,6
7.152319208,D,6
7.990829268,D,6
8.327087926,D,6
9.519325151,D,6
5.705620331,D,6
6.976471238,D,6
7.967341112,D,6
7.237537613,D,6
10.41305806,D,6
9.582762901,D,6
8.909577833,D,6
7.542365218,D,6
9.806786137,D,6
7.584431088,D,6
8.540700442,D,6
8.887167125,D,6
6.386443964,D,6
5.734296929,D,6
10.12188108,D,6
10.35520443,D,6
7.833096813,D,6
6.072790981,D,6
9.16210003,D,6
11.1166986,D,6
7.794803166,D,6
7.609404433,D,6
10.43081312,D,6
9.067689941,D,6
8.244119739,D,6
8.32960591,D,6
9.819639845,D,6
5.302120073,D,6
8.608166065,D,6
8.52372784,D,6
7.769860885,D,6
7.704192738,D,6
9.18749439,D,6
10.23302607,D,6
7.364936719,D,6
9.059488636,D,6
5.824247513,D,6
8.436155235,D,6
6.688499682,D,6
11.70656163,D,6
10.39956156,D,6
9.535784555,D,6
7.203543306,D,6
7.272770187,D,6
8.62719455,D,6
8.153527188,D,6
9.155279581,D,6
6.489981064,D,6
9.292279422,D,6
8.9901045,D,6
7.812192524,D,6
7.014276506,D,6
8.014982497,D,6
7.13079115,D,6
7.805665147,D,6
11.59274102,D,6
6.82848538,D,6
7.198255659,D,6
11.56777142,D,6
9.608872873,D,6
8.897008082,D,6
7.289371501,D,6
9.080329791,D,6
10.52048405,D,6
7.839773877,D,6
4.741172732,D,6
9.433475142,D,6
10.63016697,D,6
8.564817558,D,6
7.474713246,D,6
9.339193488,D,6
11.23267421,D,6
9.397017581,D,6
8.864182812,D,6
6.888991385,D,6
7.486919582,D,6
10.26091871,D,6
10.54064132,D,6
7.918205807,D,6
5.898985049,D,6
5.627103498,D,6
5.283765626,D,6
8.210693224,D,6
7.141999344,D,6
8.094386866,D,6
7.212125833,D,6
9.746779874,D,6
6.92940705,D,6
6.978247019,D,6
7.982511206,D,6
7.088741404,D,6
10.48708702,D,6
9.158838694,D,6
12.01288174,D,6
6.742055351,D,6
5.793579503,D,6
6.516632837,D,6
10.68978884,D,6
5.350847075,D,6
9.153007456,D,6
11.29279839,D,6
9.50998728,D,6
8.819374362,D,6
11.9141688,D,6
8.824804106,D,6
8.007952276,D,6
6.856528227,D,6
7.052544239,D,6
9.165851326,D,6
4.997211895,D,6
9.27582721,D,6
11.16733717,D,6
8.204254543,D,6
7.43694355,D,6
8.525781482,D,6
5.983781957,D,6
10.21253977,D,6
8.417090079,D,6
7.597436995,D,6
8.991277402,D,6
10.94484618,D,6
9.090301438,D,6
7.371903691,D,6
9.053138152,D,6
8.758432965,D,6
10.22077758,D,6
13.07223321,D,6
11.91018928,D,6
5.821861614,D,6
8.104863241,D,6
10.77817039,D,6
8.832042637,D,6
11.48243929,D,6
10.35029095,D,6
11.84992442,D,6
7.312092469,D,6
6.428861038,D,6
8.100746489,D,6
8.681231356,D,6
8.914263181,D,6
8.706678147,D,6
6.972243144,D,6
11.58781379,D,6
6.536300908,D,6
9.136359417,D,6
9.440390872,D,6
8.691742849,D,6
11.25405322,D,6
9.575214363,D,6
4.799832353,D,6
6.57004184,D,6
8.316653174,D,6
5.380220013,D,6
8.082582662,D,6
8.110613871,D,6
7.860700861,D,6
9.860859054,D,6
8.567291322,D,6
9.099279287,D,6
10.3382586,D,6
8.65948196,D,6
9.999804847,D,6
8.779932286,D,6
7.544645277,D,6
8.609611277,D,6
9.900333311,D,6
7.298370307,D,6
10.44726539,D,6
5.451216913,D,6
9.175683264,D,6
11.34294419,D,6
8.491428574,D,6
11.93203232,D,6
9.176250616,D,6
7.750027756,D,6
6.653255225,D,6
7.206065874,D,6
7.863817306,D,6
4.78060027,D,6
8.090887484,D,6
10.8052926,D,6
9.259311007,D,6
14.10799325,D,6
10.56703841,D,6
8.815407288,D,6
9.375591833,D,6
13.23074889,D,6
9.437281205,D,6
8.016389363,D,6
9.176764428,D,6
9.136405279,D,6
5.456859318,D,6
8.767199359,D,6
7.520522075,D,6
6.996566126,D,6
9.027587535,D,6
10.15320157,D,6
9.666905863,D,6
7.930560282,D,6
9.020197452,D,6
10.35716638,D,6
10.22151139,D,6
5.528453539,D,6
5.365267473,D,6
8.490425882,D,6
10.6402083,D,6
7.266447948,D,6
6.81385428,D,6
11.4013234,D,6
8.07548707,D,6
5.118491755,D,6
8.630485376,D,6
9.344907341,D,6
6.1206069,D,6
8.310005061,D,6
5.773591437,D,6
6.6228833,D,6
9.54592967,D,6
10.46743609,D,6
8.684239917,D,6
8.775400435,D,6
8.637611192,D,6
7.903265191,D,6
10.24743378,D,6
9.720462718,D,6
8.775086185,D,6
10.47065801,D,6
9.434862084,D,6
8.471121183,D,6
8.111225975,D,6
6.853032919,D,6
8.735049664,D,6
5.177144852,D,6
8.084674274,D,6
6.013456031,D,6
6.4100553,D,6
10.46764399,D,6
9.341714352,D,6
9.805339555,D,6
6.908028346,D,6
11.01954103,D,6
8.867416735,D,6
6.961703909,D,6
11.82201794,D,6
5.994417566,D,6
8.239547809,D,6
10.1321205,D,6
10.94229131,D,6
8.399357569,D,6
8.269137338,D,6
7.629101633,D,6
8.519269956,D,6
10.58666024,D,6
9.958182787,D,6
11.55685755,D,6
8.157542029,D,6
10.35735182,D,6
9.772654866,D,6
9.496019136,D,6
8.180048204,D,6
6.921884983,D,6
8.147187339,D,6
8.756525337,D,6
7.136398377,D,6
6.647488733,D,6
12.11196498,D,6
9.748661855,D,6
9.5364344,D,6
7.035703596,D,6
8.059174775,D,6
8.76582151,D,6
6.354570125,D,6
9.120765132,D,6
5.036472794,D,6
10.34818266,D,6
8.616600824,D,6
8.871526976,D,6
9.731493006,D,6
9.685007577,D,6
9.818116075,D,6
9.054394775,D,6
9.530281971,D,6
8.142615465,D,6
9.631684284,D,6
8.187841468,D,6
9.979674948,D,6
10.15791486,D,6
7.586025926,D,6
5.58329554,D,6
6.087112707,D,6
7.297067843,D,6
9.80213177,D,6
10.36783526,D,6
6.199429514,D,6
8.492607894,D,6
12.00217318,D,6
9.135230166,D,6
6.420489413,D,6
8.337632293,D,6
9.278583038,D,6
8.292861494,D,6
9.37964318,D,6
9.388787097,D,6
7.95169421,D,6
11.27140891,D,6
5.840304148,D,6
8.038655584,D,6
9.817810961,D,6
5.247233466,D,6
5.554050584,D,6
7.174341824,D,6
8.643403742,D,6
11.98997884,D,6
7.471126928,D,6
11.38826884,D,6
10.66907019,D,6
8.355239873,D,6
11.2940153,D,6
6.477198356,D,6
9.918969292,D,6
8.915367165,D,6
8.959864342,D,6
9.451188831,D,6
9.266851887,D,6
7.387320275,D,6
9.193674916,D,6
6.792906659,D,6
8.880030214,D,6
12.03698392,D,6
8.650112421,D,6
7.853995209,D,6
6.688047367,D,6
6.795051501,D,6
10.6785906,D,6
8.792000909,D,6
7.694189578,D,6
8.919427436,D,6
6.469343515,D,6
10.37511906,D,6
7.319847407,D,6
5.749270314,D,6
11.42006648,D,6
8.661496484,D,6
8.324935609,D,6
6.835647423,D,6
7.979883217,D,6
10.76823499,D,6
6.779868069,D,6
10.68945856,D,6
7.287316671,D,6
7.343564725,D,6
9.593731293,D,6
8.653398766,D,6
7.489120751,D,6
10.40801875,D,6
7.196461976,D,6
7.417756359,D,6
10.2767846,D,6
7.49064312,D,6
12.89212277,D,6
7.971226925,D,6
8.136712546,D,6
8.91532225,D,6
9.727054637,D,6
8.362147572,D,6
11.48605373,D,6
6.335002459,D,6
7.603997253,D,6
8.334390042,D,6
7.032958308,D,6
9.142920747,D,6
11.94811952,D,6
10.49114653,D,6
8.148607047,D,6
8.883486582,D,6
8.878236592,D,6
8.318801328,D,6
5.125467769,D,6
10.37827176,D,6
6.883389894,D,6
9.372025967,D,6
9.981582367,D,6
9.137943941,D,6
8.409860818,D,6
9.516592613,D,6
6.289473126,D,6
8.858070437,D,6
6.091468353,D,6
7.012239064,D,6
5.904334123,D,6
6.459775104,D,6
7.07977033,D,6
9.806702203,D,6
7.270711191,D,6
9.135902918,D,6
7.612924858,D,6
8.943805513,D,6
8.010549348,D,6
8.15629026,D,6
9.796666074,D,6
7.629299568,D,6
8.280404989,D,6
10.6257678,D,6
6.138982563,D,6
9.986982211,D,6
8.730547456,D,6
9.632255034,D,6
10.54108734,D,6
8.49147775,D,6
8.371415299,D,6
7.741252049,D,6
11.4265635,D,6
5.986270069,D,6
8.390256064,D,6
9.94976929,D,6
7.928274579,D,6
7.129292027,D,6
8.297963504,D,6
8.859043754,D,6
7.912632084,D,6
7.187512958,D,6
7.14702977,D,6
12.80989988,D,6
10.22456069,D,6
8.875177828,D,6
8.232809994,D,6
5.899193303,D,6
4.949108573,D,6
7.407403376,D,6
5.899382793,D,6
8.164617925,D,6
5.771609669,D,6
7.428140496,D,6
8.428034112,D,6
6.853900799,D,6
8.040136145,D,6
11.10751197,D,6
9.098125549,D,6
9.284283218,D,6
